Province_ID,Province_Name,City_ID,City_Name,Kecamatan_ID,Kecamatan_Name,Kelurahan_ID,Kelurahan_Name,TPS_ID,TPS_Name,DPT,DPTb,DPK,Paslon_01,Paslon_02,Paslon_03,Valid_Vote,Invalid_Vote,Total_Vote,Status,Image_C-Hasil_1,Image_C-Hasil_2,Image_C-Hasil_3
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015005,TPS 005,249,4,2,0,0,0,2,2,2,PROCESS,https://sirekap-obj-formc.kpu.go.id/dfef/pemilu/ppwp/11/05/01/20/15/1105012015005-20240214-191843--cfdaf361-2047-44d4-b4b1-2b9203273456.jpg,https://sirekap-obj-formc.kpu.go.id/dfef/pemilu/ppwp/11/05/01/20/15/1105012015005-20240214-190911--407db4a8-f814-4ec2-af0a-0f401277e2de.jpg,https://sirekap-obj-formc.kpu.go.id/dfef/pemilu/ppwp/11/05/01/20/15/1105012015005-20240214-191750--e476d6df-bf8d-45df-9d11-b0f649284bec.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015006,TPS 006,242,1,2,0,0,0,2,2,2,PROCESS,https://sirekap-obj-formc.kpu.go.id/aa73/pemilu/ppwp/11/05/01/20/15/1105012015006-20240215-051609--5d9780ec-5cf8-420b-a1e0-24a1aeebf356.jpg,https://sirekap-obj-formc.kpu.go.id/aa73/pemilu/ppwp/11/05/01/20/15/1105012015006-20240215-052638--3a79a80d-2d92-48f6-8836-0c582b73a477.jpg,https://sirekap-obj-formc.kpu.go.id/aa73/pemilu/ppwp/11/05/01/20/15/1105012015006-20240215-052805--84ad7041-26ad-42f2-a89f-53ec2a795365.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015007,TPS 007,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015008,TPS 008,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015009,TPS 009,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/fa7a/pemilu/ppwp/11/05/01/20/15/1105012015009-20240214-231658--8e4dfb2c-af1f-42ec-b52d-9ae97ecc9d76.jpg,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015010,TPS 010,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015011,TPS 011,259,2,3,210,46,3,3,3,3,VALID,https://sirekap-obj-formc.kpu.go.id/8287/pemilu/ppwp/11/05/01/20/15/1105012015011-20240214-215338--ef207a44-9a0b-43ae-896b-474fd231e5bb.jpg,https://sirekap-obj-formc.kpu.go.id/8287/pemilu/ppwp/11/05/01/20/15/1105012015011-20240214-215343--2089ede5-8230-4506-aaa5-44de656caf42.jpg,https://sirekap-obj-formc.kpu.go.id/8287/pemilu/ppwp/11/05/01/20/15/1105012015011-20240214-220329--5b413698-c986-4874-b48e-0e4d9019db04.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015012,TPS 012,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/f461/pemilu/ppwp/11/05/01/20/15/1105012015012-20240215-085733--6ce4973d-64e4-4d64-95cc-b610860e62e4.jpg,https://sirekap-obj-formc.kpu.go.id/f461/pemilu/ppwp/11/05/01/20/15/1105012015012-20240215-085946--5a6d269e-a46f-4f01-8a02-c65c0755d62a.jpg,https://sirekap-obj-formc.kpu.go.id/f461/pemilu/ppwp/11/05/01/20/15/1105012015012-20240215-090219--b936b2b9-2727-4f6a-a3a2-7dcfef1b3dac.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012015,LAPANG,1105012015013,TPS 013,247,2,5,190,50,9,5,5,5,VALID,https://sirekap-obj-formc.kpu.go.id/c6c9/pemilu/ppwp/11/05/01/20/15/1105012015013-20240214-193105--cf14f8e3-b0f1-4e01-acbb-a6e09aa4f4bc.jpg,https://sirekap-obj-formc.kpu.go.id/c6c9/pemilu/ppwp/11/05/01/20/15/1105012015013-20240214-193408--5eb4e3c1-d5d4-42d8-9f78-ffdaf94bb9b4.jpg,https://sirekap-obj-formc.kpu.go.id/c6c9/pemilu/ppwp/11/05/01/20/15/1105012015013-20240214-193541--99990685-14c6-449f-932c-966ed78bcacd.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020001,TPS 001,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020002,TPS 002,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020003,TPS 003,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/7e97/pemilu/ppwp/11/05/01/20/20/1105012020003-20240215-083518--b9445464-f77b-41e7-8801-a9e484449171.jpg,https://sirekap-obj-formc.kpu.go.id/7e97/pemilu/ppwp/11/05/01/20/20/1105012020003-20240215-082927--ab777b0e-267b-4fd4-beae-ba4223ccff01.jpg,https://sirekap-obj-formc.kpu.go.id/7e97/pemilu/ppwp/11/05/01/20/20/1105012020003-20240215-042744--975ebddc-bb8d-4844-829d-e605e63c8405.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020004,TPS 004,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/600c/pemilu/ppwp/11/05/01/20/20/1105012020004-20240215-081901--192bf4ce-c9b6-4313-9728-7d3db16446a2.jpg,https://sirekap-obj-formc.kpu.go.id/600c/pemilu/ppwp/11/05/01/20/20/1105012020004-20240215-082211--a21ccf43-2703-4849-809a-c282bf44f6db.jpg,https://sirekap-obj-formc.kpu.go.id/600c/pemilu/ppwp/11/05/01/20/20/1105012020004-20240215-070112--2b188bb5-b4b2-44b5-8235-8c459d28929c.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020005,TPS 005,0,0,0,212,49,1,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/71a5/pemilu/ppwp/11/05/01/20/20/1105012020005-20240214-223737--3e80a1db-4dd8-46a2-983d-2a6f8b312afb.jpg,https://sirekap-obj-formc.kpu.go.id/71a5/pemilu/ppwp/11/05/01/20/20/1105012020005-20240215-155935--816fbcaf-f84f-432b-b7c1-25dda6008910.jpg,https://sirekap-obj-formc.kpu.go.id/71a5/pemilu/ppwp/11/05/01/20/20/1105012020005-20240215-155945--a5c302fe-000b-4d42-b321-27fb8a3bcf75.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020006,TPS 006,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/be5f/pemilu/ppwp/11/05/01/20/20/1105012020006-20240215-103009--8fda0975-230f-4f04-ba5d-ad72a78e6a4b.jpg,,https://sirekap-obj-formc.kpu.go.id/be5f/pemilu/ppwp/11/05/01/20/20/1105012020006-20240215-103312--f4e954b3-1582-4de8-96aa-74e67702050e.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020007,TPS 007,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020008,TPS 008,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/e6c6/pemilu/ppwp/11/05/01/20/20/1105012020008-20240215-031349--f5af7785-7b9b-49e4-a5ae-b061d801bfb8.jpg,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020009,TPS 009,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020010,TPS 010,0,0,0,0,0,0,0,0,0,PROCESS,https://sirekap-obj-formc.kpu.go.id/1e02/pemilu/ppwp/11/05/01/20/20/1105012020010-20240214-212355--c03853e8-e2b7-491b-96cb-4ca7eff970b5.jpg,https://sirekap-obj-formc.kpu.go.id/1e02/pemilu/ppwp/11/05/01/20/20/1105012020010-20240215-084317--2dfa6765-9a30-4976-94bb-a004d892c5f9.jpg,https://sirekap-obj-formc.kpu.go.id/1e02/pemilu/ppwp/11/05/01/20/20/1105012020010-20240214-212621--40f89be8-0188-44f0-abfb-a2cbad691f70.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012020,LEUHAN,1105012020011,TPS 011,0,0,0,0,0,0,0,0,0,PROCESS,,,
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012010,PADANG SEURAHET,1105012010001,TPS 001,0,0,0,176,43,7,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/f32d/pemilu/ppwp/11/05/01/20/10/1105012010001-20240215-102556--857a3ea8-4a4a-404f-b266-b6df39b6c22c.jpg,https://sirekap-obj-formc.kpu.go.id/f32d/pemilu/ppwp/11/05/01/20/10/1105012010001-20240215-102614--07d54e81-ce0f-4b02-89df-03b3a55eabda.jpg,https://sirekap-obj-formc.kpu.go.id/f32d/pemilu/ppwp/11/05/01/20/10/1105012010001-20240215-102629--d699d4b1-232c-4640-a397-da095b8638ff.jpg
11,ACEH,1105,ACEH BARAT,110501,JOHAN PAHLAWAN,1105012010,PADANG SEURAHET,1105012010002,TPS 002,0,0,0,184,44,2,0,0,0,VALID,https://sirekap-obj-formc.kpu.go.id/13f0/pemilu/ppwp/11/05/01/20/10/1105012010002-20240215-112233--6a1bc15a-7912-4192-b0bc-10f5156fe57a.jpg,https://sirekap-obj-formc.kpu.go.id/13f0/pemilu/ppwp/11/05/01/20/10/1105012010002-20240215-120105--e559b057-8085-4490-b81b-d5e360c3d731.jpg,https://sirekap-obj-formc.kpu.go.id/13f0/pemilu/ppwp/11/05/01/20/10/1105012010002-20240215-120044--ca1e841e-e873-468a-a14f-7a3d482dba2f.jpg
